dungeon,coordinate,marker_id,type,learned_action,learned_notes,status
Tower_Of_Truth,BD75,17637a6f44e8,blocked,,,discover_at_runtime
Tower_Of_Truth,BC75,a86f2dc8ebe0,blocked,,,discover_at_runtime
Tower_Of_Truth,BB75,722bcfa97c41,blocked,,,discover_at_runtime
Tower_Of_Truth,BK73,b666ac2c552e,blocked,,,discover_at_runtime
Tower_Of_Truth,BK71,24d4f830f8db,blocked,,,discover_at_runtime
Tower_Of_Truth,BI71,62d5a8e2b6b2,blocked,,,discover_at_runtime
Tower_Of_Truth,BG71,868d5c4f5a2e,blocked,,,discover_at_runtime
Tower_Of_Truth,AR71,b55d88b15d16,blocked,,,discover_at_runtime
Tower_Of_Truth,AT71,fcf97a97ed47,blocked,,,discover_at_runtime
Tower_Of_Truth,AV71,6eaf4f759b05,blocked,,,discover_at_runtime
Tower_Of_Truth,AX71,ee49d3c358fc,blocked,,,discover_at_runtime
Tower_Of_Truth,AZ71,b19ec6164e7b,blocked,,,discover_at_runtime
Tower_Of_Truth,BB71,9cd9dab45a58,blocked,,,discover_at_runtime
Tower_Of_Truth,BD71,4041ba6ba881,blocked,,,discover_at_runtime
Tower_Of_Truth,BF71,ec0d45445c22,blocked,,,discover_at_runtime
Tower_Of_Truth,BF67,56b663d19041,blocked,,,discover_at_runtime
Tower_Of_Truth,BC67,deef6bbc48ca,blocked,,,discover_at_runtime
Tower_Of_Truth,BA67,c9aab3dafe73,blocked,,,discover_at_runtime
Tower_Of_Truth,AZ67,c17811cf7b0b,blocked,,,discover_at_runtime
Tower_Of_Truth,AM74,5d6830532cef,blocked,,,discover_at_runtime
Tower_Of_Truth,AM72,3441b4e785d5,blocked,,,discover_at_runtime
Tower_Of_Truth,AM70,15335f9f2d50,blocked,,,discover_at_runtime
Tower_Of_Truth,AM69,61f18c87379d,blocked,,,discover_at_runtime
Tower_Of_Truth,AU81,fe1895c6a798,stairs,,,discover_at_runtime
Tower_Of_Truth,AU93,f688e17378d9,walkable,,,discover_at_runtime
Tower_Of_Truth,AW89,f4d7eb0ada0d,monster,,,discover_at_runtime
Tower_Of_Truth,AS89,de4451e749da,monster,,,discover_at_runtime
Tower_Of_Truth,CC87,8d7a2d262119,monster,,,discover_at_runtime
Tower_Of_Truth,CE84,009d5e25fb91,monster,,,discover_at_runtime
Tower_Of_Truth,CC80,a2294f9f6561,walkable,,,discover_at_runtime
Tower_Of_Truth,CC79,423a7d6d0ffb,walkable,,,discover_at_runtime
Tower_Of_Truth,CC78,03bd44bd4a30,walkable,,,discover_at_runtime
Tower_Of_Truth,CC74,32ebec85992e,stairs,,,discover_at_runtime
Tower_Of_Truth,CC70,83b187161582,walkable,,,discover_at_runtime
Tower_Of_Truth,CC69,63827e81854c,walkable,,,discover_at_runtime
Tower_Of_Truth,CC68,2aad0a87c2a9,walkable,,,discover_at_runtime
Tower_Of_Truth,CC65,1c196bf5a6df,walkable,,,discover_at_runtime
Tower_Of_Truth,CV38,2f7a73dcad16,monster,,,discover_at_runtime
Tower_Of_Truth,CU33,8f72fd2898c8,monster,,,discover_at_runtime
Tower_Of_Truth,CN32,2427168f1e07,monster,,,discover_at_runtime
Tower_Of_Truth,CV25,021530120bcd,monster,,,discover_at_runtime
Tower_Of_Truth,CY24,495120c00133,monster,,,discover_at_runtime
Tower_Of_Truth,CX21,abe543cd9546,monster,,,discover_at_runtime
Tower_Of_Truth,CU20,93a8f7aa2879,monster,,,discover_at_runtime
Tower_Of_Truth,DC22,fc5f3714d266,monster,,,discover_at_runtime
Tower_Of_Truth,DP8,49a968717ec2,puzzle,,,discover_at_runtime
Tower_Of_Truth,DO8,e87e58013944,puzzle,,,discover_at_runtime
Tower_Of_Truth,DN8,75ca4e8873b4,puzzle,,,discover_at_runtime
Tower_Of_Truth,DM8,1dbf531f17e6,puzzle,,,discover_at_runtime
Tower_Of_Truth,DL8,6ade08ad9b1f,puzzle,,,discover_at_runtime
Tower_Of_Truth,DW12,5a120bfc44d4,puzzle,,,discover_at_runtime
Tower_Of_Truth,DV12,dfba769190f2,puzzle,,,discover_at_runtime
Tower_Of_Truth,DV13,8ac69c4c5f71,puzzle,,,discover_at_runtime
Tower_Of_Truth,DV14,3f83bb30c9a7,puzzle,,,discover_at_runtime
Tower_Of_Truth,DV15,b55f84d48cad,puzzle,,,discover_at_runtime
Tower_Of_Truth,DL22,2866d4c96c22,puzzle,,,discover_at_runtime
Tower_Of_Truth,DM22,bcc70345988b,puzzle,,,discover_at_runtime
Tower_Of_Truth,DN22,6222c167c5c0,puzzle,,,discover_at_runtime
Tower_Of_Truth,DO22,60f68f68c7b2,puzzle,,,discover_at_runtime
Tower_Of_Truth,DP22,d3459e216ae2,puzzle,,,discover_at_runtime
Tower_Of_Truth,AP71,75fec7e108a8,puzzle,,,discover_at_runtime
Tower_Of_Truth,AW31,faa49cf29655,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,Q67,624bcb518ad1,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,O67,02709f4b256f,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,P65,40e22dd248a8,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,P64,8791599e1a6b,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,P63,ed38cd73d37e,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,P62,61fc9839aa08,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AK78,b9a4f875b44b,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AL78,a42bcba3be84,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AM78,27dd66f23064,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AN78,1679fcdbce7f,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AS66,0b41ef82ebe8,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AT66,707094a6e7ea,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AV65,521f02f4e00d,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AW64,0911c55ee9ef,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AV67,e6e3f7da7a59,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AW67,c1d8715aa95f,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AW66,e0a7fd790572,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AX66,08e2549bd0b4,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AY66,6fcbb1ef820a,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AZ52,ccf0d8e2576b,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AZ53,c97d95bf3f50,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AZ54,fb4a4ee46346,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,BA54,63b8dabdce95,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,BA53,9d416b22e843,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,BB54,a45c9cf3d7ad,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,BB53,708a990fa9f6,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,BB52,b32b1b832164,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AG66,874fd1e4b5e4,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AE61,957606686715,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AD57,6551700e9d52,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AG59,1ad553617eaa,monster,,,discover_at_runtime
Treasure_Sword_Shrine,O89,68938ca0b3fe,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AB112,8b5735ca3248,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AT104,1f532bd0ab20,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AY106,03bfb7e6dd05,monster,,,discover_at_runtime
Treasure_Sword_Shrine,E107,488ea1c1a3f1,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,E106,84ae14eb27c6,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AJ118,47be0772d12b,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AG130,bab2681942f1,monster,,,discover_at_runtime
Treasure_Sword_Shrine,P130,2e347f39d3df,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AP126,fbe2a33638c3,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AG121,b6df6724a5ef,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AG120,d557dcbebb82,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AF120,f14ce4bdb3b4,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AF121,7ab564adb934,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AE121,c84b7eebef0e,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AE120,6c77534dc27a,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,W115,1371b3c1c8f2,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,W114,eefa64308585,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,V114,d8aa954e0aeb,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,V115,05039da4f561,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,U115,8450b9d9e127,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,U114,6b11dc0fd48a,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AE126,dc41f0d7a39b,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,U123,8e86709c81c2,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AB156,5e43836369df,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AA153,3926ae0da8a6,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AB153,9421869e63e6,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,AC153,ad07f13e8169,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,U164,015d348c0a6d,monster,,,discover_at_runtime
Treasure_Sword_Shrine,X167,55175a3bcce4,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AW165,fe27569c60c2,monster,,,discover_at_runtime
Treasure_Sword_Shrine,BA166,1b6e4c3c1890,monster,,,discover_at_runtime
Treasure_Sword_Shrine,BC162,4d7189f480cf,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AK166,fee563cde228,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AM160,9c58bd4b3455,monster,,,discover_at_runtime
Treasure_Sword_Shrine,AK154,2eb1fdf1b53d,monster,,,discover_at_runtime
Treasure_Sword_Shrine,BD119,c073e203c25d,puzzle,,,discover_at_runtime
Treasure_Sword_Shrine,BL113,62623c6ae41a,monster,,,discover_at_runtime
Treasure_Sword_Shrine,BT102,6fd02c256cab,monster,,,discover_at_runtime
Treasure_Sword_Shrine,BS99,7e752b6bde69,monster,,,discover_at_runtime
Treasure_Sword_Shrine,BR99,990a11a50e6d,monster,,,discover_at_runtime
